Manufacturer,Tool Type,Series,Family Code,Part Number,Thread Size,Diameter,Shank Dia,LOC,OAL,Flutes,Coating,Material Focus,List Price,Source File,Imported At,End Geometry,Flute Count,Shank,Corner,Allowed Materials,Source Rule,Flute Length,Overall Length,Material,Catalog Diameter Label,Catalog Page,Catalog Style Description,Diameter Decimal,Shank Decimal,LOC Decimal,OAL Decimal,Manufacturer Key,Tool Type Key,Series Key,Part Number Key,Material Focus Key
YG-1,End Mill,TitaNox Power,,GMG43050,,0.551,0.551,1.26,4.331,4,AlTiN,Stainless,73.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG43050,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43060,,0.63,0.63,1.26,4.331,4,AlTiN,Stainless,79.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG43060,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43070,,0.63,0.63,1.575,4.724,4,AlTiN,Stainless,84.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.575,4.724,YG-1,END MILL,TITANOXPOWER,GMG43070,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43080,,0.787,0.787,1.969,5.118,4,AlTiN,Stainless,99.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,1.969,5.118,YG-1,END MILL,TITANOXPOWER,GMG43080,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43090,,0.787,0.787,2.362,6.299,4,AlTiN,Stainless,114.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,2.362,6.299,YG-1,END MILL,TITANOXPOWER,GMG43090,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43100,,0.394,0.394,1.102,3.937,4,AlTiN,Stainless,57.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG43100,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43120,,0.472,0.472,1.26,4.331,4,AlTiN,Stainless,64.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG43120,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43140,,0.551,0.551,1.26,4.331,4,AlTiN,Stainless,72.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG43140,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43150,,12.4016,12.4016,17.7165,44.0945,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,12.4016,12.4016,17.7165,44.0945,YG-1,END MILL,TITANOXPOWER,GMG43150,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43160,,0.63,0.63,1.575,4.724,4,AlTiN,Stainless,80.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.575,4.724,YG-1,END MILL,TITANOXPOWER,GMG43160,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43200,,0.787,0.787,2.362,6.299,4,AlTiN,Stainless,111.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,2.362,6.299,YG-1,END MILL,TITANOXPOWER,GMG43200,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43250,,0.984,0.984,2.756,7.087,4,AlTiN,Stainless,127.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.984,0.984,2.756,7.087,YG-1,END MILL,TITANOXPOWER,GMG43250,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43300,,1.181,1.181,2.756,7.087,4,AlTiN,Stainless,144.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,1.181,1.181,2.756,7.087,YG-1,END MILL,TITANOXPOWER,GMG43300,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43350,,13.189,13.189,18.5039,45.6693,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,13.189,13.189,18.5039,45.6693,YG-1,END MILL,TITANOXPOWER,GMG43350,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43400,,13.3858,13.3858,18.7008,46.063,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,13.3858,13.3858,18.7008,46.063,YG-1,END MILL,TITANOXPOWER,GMG43400,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43450,,13.5827,13.5827,18.8976,46.4567,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,13.5827,13.5827,18.8976,46.4567,YG-1,END MILL,TITANOXPOWER,GMG43450,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43500,,13.7795,13.7795,19.0945,46.8504,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,13.7795,13.7795,19.0945,46.8504,YG-1,END MILL,TITANOXPOWER,GMG43500,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43550,,13.9764,13.9764,19.2913,47.2441,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,13.9764,13.9764,19.2913,47.2441,YG-1,END MILL,TITANOXPOWER,GMG43550,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43600,,14.1732,14.1732,19.4882,47.6378,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,14.1732,14.1732,19.4882,47.6378,YG-1,END MILL,TITANOXPOWER,GMG43600,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43650,,14.3701,14.3701,19.685,48.0315,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,14.3701,14.3701,19.685,48.0315,YG-1,END MILL,TITANOXPOWER,GMG43650,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43700,,14.5669,14.5669,19.8819,48.4252,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,14.5669,14.5669,19.8819,48.4252,YG-1,END MILL,TITANOXPOWER,GMG43700,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43750,,14.7638,14.7638,20.0787,48.8189,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,14.7638,14.7638,20.0787,48.8189,YG-1,END MILL,TITANOXPOWER,GMG43750,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43800,,14.9606,14.9606,20.2756,49.2126,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,14.9606,14.9606,20.2756,49.2126,YG-1,END MILL,TITANOXPOWER,GMG43800,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43850,,15.1575,15.1575,20.4724,49.6063,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,15.1575,15.1575,20.4724,49.6063,YG-1,END MILL,TITANOXPOWER,GMG43850,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43900,,15.3543,15.3543,20.6693,50.0,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,15.3543,15.3543,20.6693,50.0,YG-1,END MILL,TITANOXPOWER,GMG43900,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG43950,,15.5512,15.5512,20.8661,50.3937,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,15.5512,15.5512,20.8661,50.3937,YG-1,END MILL,TITANOXPOWER,GMG43950,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44000,,15.748,15.748,21.063,50.7874,4,Y-Coating,Stainless,,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,15.748,15.748,21.063,50.7874,YG-1,END MILL,TITANOXPOWER,GMG44000,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44060,,0.236,0.236,0.394,2.126,4,AlTiN,Stainless,38.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.236,0.236,0.394,2.126,YG-1,END MILL,TITANOXPOWER,GMG44060,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44080,,0.315,0.315,0.512,2.48,4,AlTiN,Stainless,42.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.315,0.315,0.512,2.48,YG-1,END MILL,TITANOXPOWER,GMG44080,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44100,,0.394,0.394,0.63,2.756,4,AlTiN,Stainless,46.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.63,2.756,YG-1,END MILL,TITANOXPOWER,GMG44100,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44120,,0.472,0.472,0.787,3.15,4,AlTiN,Stainless,52.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,0.787,3.15,YG-1,END MILL,TITANOXPOWER,GMG44120,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44140,,0.551,0.551,0.945,3.543,4,AlTiN,Stainless,59.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG44140,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44160,,0.63,0.63,1.102,3.937,4,AlTiN,Stainless,68.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG44160,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44200,,0.787,0.787,1.575,4.331,4,AlTiN,Stainless,85.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,1.575,4.331,YG-1,END MILL,TITANOXPOWER,GMG44200,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44250,,0.984,0.984,1.969,5.118,4,AlTiN,Stainless,98.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.984,0.984,1.969,5.118,YG-1,END MILL,TITANOXPOWER,GMG44250,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44981,,0.315,0.315,0.512,2.48,4,AlTiN,Stainless,42.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.315,0.315,0.512,2.48,YG-1,END MILL,TITANOXPOWER,GMG44981,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44982,,0.315,0.315,0.63,2.756,4,AlTiN,Stainless,44.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.315,0.315,0.63,2.756,YG-1,END MILL,TITANOXPOWER,GMG44982,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44983,,0.394,0.394,0.63,2.756,4,AlTiN,Stainless,46.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.63,2.756,YG-1,END MILL,TITANOXPOWER,GMG44983,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44984,,0.394,0.394,0.787,3.15,4,AlTiN,Stainless,49.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.787,3.15,YG-1,END MILL,TITANOXPOWER,GMG44984,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44985,,0.472,0.472,0.787,3.15,4,AlTiN,Stainless,55.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,0.787,3.15,YG-1,END MILL,TITANOXPOWER,GMG44985,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44986,,0.472,0.472,0.945,3.543,4,AlTiN,Stainless,59.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG44986,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44987,,0.551,0.551,0.945,3.543,4,AlTiN,Stainless,64.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG44987,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44988,,0.551,0.551,1.102,3.937,4,AlTiN,Stainless,68.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG44988,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44989,,0.63,0.63,1.102,3.937,4,AlTiN,Stainless,75.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG44989,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44990,,0.63,0.63,1.26,4.331,4,AlTiN,Stainless,80.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG44990,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44991,,0.787,0.787,1.575,4.331,4,AlTiN,Stainless,93.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,1.575,4.331,YG-1,END MILL,TITANOXPOWER,GMG44991,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG44992,,0.787,0.787,1.969,5.118,4,AlTiN,Stainless,106.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,1.969,5.118,YG-1,END MILL,TITANOXPOWER,GMG44992,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45000,,0.394,0.394,0.787,3.15,4,AlTiN,Stainless,50.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.787,3.15,YG-1,END MILL,TITANOXPOWER,GMG45000,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45010,,0.394,0.394,0.945,3.543,4,AlTiN,Stainless,52.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG45010,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45020,,0.472,0.472,0.945,3.543,4,AlTiN,Stainless,58.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG45020,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45030,,0.472,0.472,1.102,3.937,4,AlTiN,Stainless,62.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG45030,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45040,,0.551,0.551,1.102,3.937,4,AlTiN,Stainless,67.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG45040,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45050,,0.551,0.551,1.26,4.331,4,AlTiN,Stainless,72.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG45050,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45060,,0.63,0.63,1.26,4.331,4,AlTiN,Stainless,78.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG45060,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45070,,0.63,0.63,1.575,4.724,4,AlTiN,Stainless,83.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.575,4.724,YG-1,END MILL,TITANOXPOWER,GMG45070,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45080,,0.787,0.787,1.969,5.118,4,AlTiN,Stainless,98.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,1.969,5.118,YG-1,END MILL,TITANOXPOWER,GMG45080,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45090,,0.787,0.787,2.362,6.299,4,AlTiN,Stainless,113.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,2.362,6.299,YG-1,END MILL,TITANOXPOWER,GMG45090,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45100,,0.394,0.394,1.102,3.937,4,AlTiN,Stainless,56.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG45100,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45120,,0.472,0.472,1.26,4.331,4,AlTiN,Stainless,63.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG45120,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45140,,0.551,0.551,1.26,4.331,4,AlTiN,Stainless,71.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG45140,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45160,,0.63,0.63,1.575,4.724,4,AlTiN,Stainless,79.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.575,4.724,YG-1,END MILL,TITANOXPOWER,GMG45160,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45200,,0.787,0.787,2.362,6.299,4,AlTiN,Stainless,110.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,2.362,6.299,YG-1,END MILL,TITANOXPOWER,GMG45200,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45250,,0.984,0.984,2.756,7.087,4,AlTiN,Stainless,126.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.984,0.984,2.756,7.087,YG-1,END MILL,TITANOXPOWER,GMG45250,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG45300,,1.181,1.181,2.756,7.087,4,AlTiN,Stainless,143.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,1.181,1.181,2.756,7.087,YG-1,END MILL,TITANOXPOWER,GMG45300,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46060,,0.236,0.236,0.394,2.126,4,AlTiN,Stainless,37.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.236,0.236,0.394,2.126,YG-1,END MILL,TITANOXPOWER,GMG46060,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46080,,0.315,0.315,0.512,2.48,4,AlTiN,Stainless,41.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.315,0.315,0.512,2.48,YG-1,END MILL,TITANOXPOWER,GMG46080,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46100,,0.394,0.394,0.63,2.756,4,AlTiN,Stainless,45.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.63,2.756,YG-1,END MILL,TITANOXPOWER,GMG46100,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46120,,0.472,0.472,0.787,3.15,4,AlTiN,Stainless,51.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,0.787,3.15,YG-1,END MILL,TITANOXPOWER,GMG46120,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46140,,0.551,0.551,0.945,3.543,4,AlTiN,Stainless,58.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG46140,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46160,,0.63,0.63,1.102,3.937,4,AlTiN,Stainless,67.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG46160,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46200,,0.787,0.787,1.575,4.331,4,AlTiN,Stainless,84.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,1.575,4.331,YG-1,END MILL,TITANOXPOWER,GMG46200,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46250,,0.984,0.984,1.969,5.118,4,AlTiN,Stainless,97.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.984,0.984,1.969,5.118,YG-1,END MILL,TITANOXPOWER,GMG46250,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46981,,0.315,0.315,0.512,2.48,4,AlTiN,Stainless,41.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.315,0.315,0.512,2.48,YG-1,END MILL,TITANOXPOWER,GMG46981,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46982,,0.315,0.315,0.63,2.756,4,AlTiN,Stainless,43.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.315,0.315,0.63,2.756,YG-1,END MILL,TITANOXPOWER,GMG46982,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46983,,0.394,0.394,0.63,2.756,4,AlTiN,Stainless,45.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.63,2.756,YG-1,END MILL,TITANOXPOWER,GMG46983,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46984,,0.394,0.394,0.787,3.15,4,AlTiN,Stainless,48.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.787,3.15,YG-1,END MILL,TITANOXPOWER,GMG46984,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46985,,0.472,0.472,0.787,3.15,4,AlTiN,Stainless,54.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,0.787,3.15,YG-1,END MILL,TITANOXPOWER,GMG46985,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46986,,0.472,0.472,0.945,3.543,4,AlTiN,Stainless,58.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG46986,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46987,,0.551,0.551,0.945,3.543,4,AlTiN,Stainless,63.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG46987,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46988,,0.551,0.551,1.102,3.937,4,AlTiN,Stainless,67.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG46988,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46989,,0.63,0.63,1.102,3.937,4,AlTiN,Stainless,74.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG46989,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46990,,0.63,0.63,1.26,4.331,4,AlTiN,Stainless,79.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.63,0.63,1.26,4.331,YG-1,END MILL,TITANOXPOWER,GMG46990,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46991,,0.787,0.787,1.575,4.331,4,AlTiN,Stainless,92.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,1.575,4.331,YG-1,END MILL,TITANOXPOWER,GMG46991,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG46992,,0.787,0.787,1.969,5.118,4,AlTiN,Stainless,105.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.787,0.787,1.969,5.118,YG-1,END MILL,TITANOXPOWER,GMG46992,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG47000,,0.394,0.394,0.787,3.15,4,AlTiN,Stainless,49.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.787,3.15,YG-1,END MILL,TITANOXPOWER,GMG47000,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG47010,,0.394,0.394,0.945,3.543,4,AlTiN,Stainless,51.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.394,0.394,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG47010,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG47020,,0.472,0.472,0.945,3.543,4,AlTiN,Stainless,57.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,0.945,3.543,YG-1,END MILL,TITANOXPOWER,GMG47020,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG47030,,0.472,0.472,1.102,3.937,4,AlTiN,Stainless,61.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.472,0.472,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG47030,STAINLESS
YG-1,End Mill,TitaNox Power,,GMG47040,,0.551,0.551,1.102,3.937,4,AlTiN,Stainless,66.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.551,0.551,1.102,3.937,YG-1,END MILL,TITANOXPOWER,GMG47040,STAINLESS
