Manufacturer,Tool Type,Series,Family Code,Part Number,Thread Size,Diameter,Shank Dia,LOC,OAL,Flutes,Coating,Material Focus,List Price,Source File,Imported At,End Geometry,Flute Count,Shank,Corner,Allowed Materials,Source Rule,Flute Length,Overall Length,Material
YG-1,Spot Drill,D1C90 Series,,D1C0123,,1.4219,1.0,1.4688,7.25,2,Uncoated,Steel,40.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0124,,1.4531,1.0625,1.5,7.375,2,Uncoated,Steel,40.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0125,,1.4844,1.0625,1.5313,7.5,2,Uncoated,Steel,41.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0126,,1.5156,1.0625,1.5625,7.625,2,Uncoated,Steel,41.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0127,,1.5469,1.125,1.5938,7.75,2,Uncoated,Steel,42.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0128,,1.5781,1.125,1.625,7.875,2,Uncoated,Steel,42.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0129,,1.6094,1.125,1.6563,8.0,2,Uncoated,Steel,43.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0130,,1.6406,1.1875,1.6875,8.125,2,Uncoated,Steel,43.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0131,,1.6719,1.1875,1.7188,8.25,2,Uncoated,Steel,44.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0132,,1.7031,1.1875,1.75,8.375,2,Uncoated,Steel,44.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0133,,1.7344,1.25,1.7813,8.5,2,Uncoated,Steel,45.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0134,,1.7656,1.25,1.8125,8.625,2,Uncoated,Steel,45.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0135,,1.7969,1.25,1.8438,8.75,2,Uncoated,Steel,46.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0136,,1.8281,1.3125,1.875,8.875,2,Uncoated,Steel,46.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0137,,1.8594,1.3125,1.9063,9.0,2,Uncoated,Steel,47.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0138,,1.8906,1.3125,1.9375,9.125,2,Uncoated,Steel,47.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0139,,1.9219,1.375,1.9688,9.25,2,Uncoated,Steel,48.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,D1C90 Series,,D1C0140,,1.9531,1.375,2.0,9.375,2,Uncoated,Steel,48.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,Combination Drill & Counter Sink,,D1C0141,,0.0469,0.125,0.0625,1.5,2,Uncoated,Steel,18.5,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,Combination Drill & Counter Sink,,D1C0142,,0.0781,0.125,0.125,1.75,2,Uncoated,Steel,18.5,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,Combination Drill & Counter Sink,,D1C0143,,0.1094,0.125,0.1563,2.0,2,Uncoated,Steel,19.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,Combination Drill & Counter Sink,,D1C0144,,0.1406,0.1875,0.1875,2.125,2,Uncoated,Steel,19.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,Combination Drill & Counter Sink,,D1C0145,,0.1719,0.1875,0.2188,2.25,2,Uncoated,Steel,20.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0146,,0.2031,0.1875,0.25,2.375,2,Uncoated,Steel,20.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0147,,0.2344,0.25,0.2813,2.5,2,Uncoated,Steel,21.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0148,,0.2656,0.25,0.3125,2.625,2,Uncoated,Steel,21.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0149,,0.2969,0.25,0.3438,2.75,2,Uncoated,Steel,22.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0150,,0.3281,0.3125,0.375,2.875,2,Uncoated,Steel,22.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0151,,0.3594,0.3125,0.4063,3.0,2,Uncoated,Steel,23.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0152,,0.3906,0.3125,0.4375,3.125,2,Uncoated,Steel,23.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0153,,0.4219,0.375,0.4688,3.25,2,Uncoated,Steel,24.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0154,,0.4531,0.375,0.5,3.375,2,Uncoated,Steel,24.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0155,,0.4844,0.375,0.5313,3.5,2,Uncoated,Steel,25.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0156,,0.5156,0.4375,0.5625,3.625,2,Uncoated,Steel,25.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0157,,0.5469,0.4375,0.5938,3.75,2,Uncoated,Steel,26.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0158,,0.5781,0.4375,0.625,3.875,2,Uncoated,Steel,26.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0159,,0.6094,0.5,0.6563,4.0,2,Uncoated,Steel,27.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0160,,0.6406,0.5,0.6875,4.125,2,Uncoated,Steel,27.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0161,,0.6719,0.5,0.7188,4.25,2,Uncoated,Steel,28.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0162,,0.7031,0.5625,0.75,4.375,2,Uncoated,Steel,28.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0163,,0.7344,0.5625,0.7813,4.5,2,Uncoated,Steel,29.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0164,,0.7656,0.5625,0.8125,4.625,2,Uncoated,Steel,29.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0165,,0.7969,0.625,0.8438,4.75,2,Uncoated,Steel,30.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0166,,0.8281,0.625,0.875,4.875,2,Uncoated,Steel,30.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0167,,0.8594,0.625,0.9063,5.0,2,Uncoated,Steel,31.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0168,,0.8906,0.6875,0.9375,5.125,2,Uncoated,Steel,31.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0169,,0.9219,0.6875,0.9688,5.25,2,Uncoated,Steel,32.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0170,,0.9531,0.6875,1.0,5.375,2,Uncoated,Steel,32.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0171,,0.9844,0.75,1.0313,5.5,2,Uncoated,Steel,33.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0172,,1.0156,0.75,1.0625,5.625,2,Uncoated,Steel,33.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0173,,1.0469,0.75,1.0938,5.75,2,Uncoated,Steel,34.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0174,,1.0781,0.8125,1.125,5.875,2,Uncoated,Steel,34.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0175,,1.1094,0.8125,1.1563,6.0,2,Uncoated,Steel,35.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0176,,1.1406,0.8125,1.1875,6.125,2,Uncoated,Steel,35.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0177,,1.1719,0.875,1.2188,6.25,2,Uncoated,Steel,36.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0178,,1.2031,0.875,1.25,6.375,2,Uncoated,Steel,36.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0179,,1.2344,0.875,1.2813,6.5,2,Uncoated,Steel,37.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0180,,1.2656,0.9375,1.3125,6.625,2,Uncoated,Steel,37.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0181,,1.2969,0.9375,1.3438,6.75,2,Uncoated,Steel,38.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0182,,1.3281,0.9375,1.375,6.875,2,Uncoated,Steel,38.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0183,,1.3594,1.0,1.4063,7.0,2,Uncoated,Steel,39.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0184,,1.3906,1.0,1.4375,7.125,2,Uncoated,Steel,39.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0185,,1.4219,1.0,1.4688,7.25,2,Uncoated,Steel,40.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0186,,1.4531,1.0625,1.5,7.375,2,Uncoated,Steel,40.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0187,,1.4844,1.0625,1.5313,7.5,2,Uncoated,Steel,41.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0188,,1.5156,1.0625,1.5625,7.625,2,Uncoated,Steel,41.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0189,,1.5469,1.125,1.5938,7.75,2,Uncoated,Steel,42.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0190,,1.5781,1.125,1.625,7.875,2,Uncoated,Steel,42.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0191,,1.6094,1.125,1.6563,8.0,2,Uncoated,Steel,43.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0192,,1.6406,1.1875,1.6875,8.125,2,Uncoated,Steel,43.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0193,,1.6719,1.1875,1.7188,8.25,2,Uncoated,Steel,44.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0194,,1.7031,1.1875,1.75,8.375,2,Uncoated,Steel,44.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0195,,1.7344,1.25,1.7813,8.5,2,Uncoated,Steel,45.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0196,,1.7656,1.25,1.8125,8.625,2,Uncoated,Steel,45.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0197,,1.7969,1.25,1.8438,8.75,2,Uncoated,Steel,46.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0198,,1.8281,1.3125,1.875,8.875,2,Uncoated,Steel,46.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0199,,1.8594,1.3125,1.9063,9.0,2,Uncoated,Steel,47.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0200,,1.8906,1.3125,1.9375,9.125,2,Uncoated,Steel,47.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0201,,1.9219,1.375,1.9688,9.25,2,Uncoated,Steel,48.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,D1C90 Series,,D1C0202,,1.9531,1.375,2.0,9.375,2,Uncoated,Steel,48.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill PreHardened Steels,,DHE0120-C3,,0.012,0.1181,0.0571,1.969,2,AlTiN,,50.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill PreHardened Steels,,DHE0125-C3,,0.0125,0.1181,0.0591,1.969,2,AlTiN,,50.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill PreHardened Steels,,DHE0130-C3,,0.013,0.1181,0.061,1.969,2,AlTiN,,50.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill PreHardened Steels,,DHE0135-C3,,0.0135,0.1181,0.065,1.969,2,AlTiN,,50.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill PreHardened Steels,,DHE0140-C3,,0.014,0.1181,0.0669,1.969,2,AlTiN,,50.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill PreHardened Steels,,DHE0144-C3,,0.0144,0.1181,0.0689,1.969,2,AlTiN,,50.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill PreHardened Steels,,DHE0150-C3,,0.015,0.1181,0.0709,1.969,2,AlTiN,,50.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill PreHardened Steels,,DHE0156-C3,,0.0156,0.1181,0.0748,1.969,2,AlTiN,,50.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill PreHardened Steels,,DHE0160-C3,,0.016,0.1181,0.0787,1.969,2,AlTiN,,50.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill Aluminum Alloys,DQW,DQW0150-C8,,0.015,0.1181,0.0052,1.969,3,TiB2,Aluminum,72.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill Aluminum Alloys,DQW,DQW0156-C8,,0.0156,0.1181,0.0054,1.969,3,TiB2,Aluminum,72.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill Aluminum Alloys,DQW,DQW0160-C8,,0.016,0.1181,0.0056,1.969,3,TiB2,Aluminum,72.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill Aluminum Alloys,DQW,DQW0170-C8,,0.017,0.1181,0.006,1.969,3,TiB2,Aluminum,72.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill Aluminum Alloys,DQW,DQW0180-C8,,0.018,0.1181,0.0062,1.969,3,TiB2,Aluminum,72.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill Aluminum Alloys,DQW,DQW0190-C8,,0.019,0.1181,0.0066,1.969,3,TiB2,Aluminum,72.2,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill Aluminum Alloys,DQW,DQW0196-C8,,0.0196,0.1181,0.0068,1.969,3,TiB2,Aluminum,71.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,Miniature Drill Aluminum Alloys,DQW,DQW0200-C8,,0.02,0.1181,0.007,1.969,3,TiB2,Aluminum,71.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,992,,DR00010,,0.3125,0.5,0.7684,3.677,2,TiCN,Steel,244.66,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,355,,DR00011,,0.3125,0.25,1.2416,3.4113,2,TiCN,Steel,217.52,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,567,,DR00012,,0.375,0.375,1.3825,3.7407,2,Uncoated,Steel,273.47,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,154,,DR00014,,0.1875,0.1875,0.5156,2.5366,2,Uncoated,Steel,94.4,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
IMCO,Drill,841,,DR00050,,0.094,0.094,0.3097,2.9938,2,TiCN,Steel,42.57,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
M.A. Ford,Drill,312,,DR00062,,0.25,0.25,0.7394,2.1212,2,TiCN,Steel,213.56,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
OSG,Drill,166,,DR00065,,0.094,0.094,0.2418,2.9421,2,TiCN,Steel,266.83,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
IMCO,Drill,247,,DR00088,,0.031,0.031,0.0846,2.7557,2,TiCN,Steel,261.03,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
IMCO,Drill,445,,DR00090,,0.125,0.125,0.3363,2.072,2,Uncoated,Steel,179.29,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
Harvey Tool,Drill,995,,DR00095,,0.1875,0.1875,0.389,2.5459,2,TiCN,Steel,250.35,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
IMCO,Drill,831,,DR00110,,0.094,0.094,0.1925,2.4168,2,Uncoated,Steel,63.57,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
IMCO,Drill,801,,DR00112,,0.0625,0.0625,0.144,2.9796,2,Uncoated,Steel,91.81,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
IMCO,Drill,823,,DR00119,,0.375,0.25,0.9828,3.6868,2,TiCN,Steel,214.71,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0010,,0.375,0.375,0.25,2.5,2,Uncoated,Steel,25.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0012,,0.5,0.5,0.3125,3.0,2,Uncoated,Steel,28.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0014,,0.625,0.625,0.375,3.5,2,Uncoated,Steel,32.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0016,,0.75,0.75,0.4375,4.0,2,Uncoated,Steel,36.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0018,,0.875,0.875,0.5,4.5,2,Uncoated,Steel,40.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0020,,1.0,1.0,0.5625,5.0,2,Uncoated,Steel,45.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,HSS NC Spotting Drill,,DS0022,,1.125,1.125,0.625,5.5,2,Uncoated,Steel,50.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,HSS NC Spotting Drill,,DS0024,,1.25,1.25,0.6875,6.0,2,Uncoated,Steel,55.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,HSS NC Spotting Drill,,DS0026,,1.375,1.375,0.75,6.5,2,Uncoated,Steel,60.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Countersink,HSS NC Spotting Drill,,DS0028,,1.5,1.5,0.8125,7.0,2,Uncoated,Steel,65.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0030,,1.625,1.625,0.875,7.5,2,Uncoated,Steel,70.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0032,,1.75,1.75,0.9375,8.0,2,Uncoated,Steel,75.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0034,,1.875,1.875,1.0,8.5,2,Uncoated,Steel,80.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0036,,2.0,2.0,1.0625,9.0,2,Uncoated,Steel,85.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0038,,2.125,2.125,1.125,9.5,2,Uncoated,Steel,90.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0040,,2.25,2.25,1.1875,10.0,2,Uncoated,Steel,95.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0042,,2.375,2.375,1.25,10.5,2,Uncoated,Steel,100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0044,,2.5,2.5,1.3125,11.0,2,Uncoated,Steel,105.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0046,,2.625,2.625,1.375,11.5,2,Uncoated,Steel,110.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0048,,2.75,2.75,1.4375,12.0,2,Uncoated,Steel,115.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0050,,2.875,2.875,1.5,12.5,2,Uncoated,Steel,120.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
YG-1,Spot Drill,HSS NC Spotting Drill,,DS0052,,3.0,3.0,1.5625,13.0,2,Uncoated,Steel,125.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,
